Lake,namedLocation,Date,Depth,Temp,spCond,DO,DOsat
BARC,BARC.AOS.buoy.c0,2017-06-28T04:00:00Z,2,30.4,42.9,5.2,70.2
BARC,BARC.AOS.buoy.c0,2017-06-28T04:00:00Z,3,30.4,42.8,5,67.8
BARC,BARC.AOS.buoy.c0,2017-06-28T04:00:00Z,4,30.3,42.8,4.5,59.6
BARC,BARC.AOS.buoy.c0,2017-06-28T04:00:00Z,0.5,30.4,43,5.3,69.9
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,1.5,32.2,42.2,5.6,77.2
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,2,32.2,42.3,5.5,75.6
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,4,31.9,42.1,4.8,66.6
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,3.5,32,42.3,5.1,69.6
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,0.5,32.4,42.7,5.8,80.8
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,1,32.3,42.3,5.6,78.9
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,3,32.1,42,5.1,66.3
BARC,BARC.AOS.buoy.c0,2017-07-06T04:00:00Z,2.5,32.2,41.9,5.3,73.6
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,1.5,31.4,40.4,4,53.5
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,2.5,31.3,40.8,2.9,39
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,4.5,31.2,40,3.2,43.3
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,0.5,31.6,40.6,4.2,57.1
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,3.5,31.3,40.4,2.7,36.1
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,2,31.4,40.9,3.6,48.4
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,1,31.5,40.7,4.1,54
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,3,31.3,40,2.6,35.2
BARC,BARC.AOS.buoy.c0,2017-07-12T04:00:00Z,4,31.3,40.6,3.2,43.5
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,0.5,31.4,41.6,4.6,63.6
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,1,31.3,41.5,4.7,64.1
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,4.5,31.2,41.5,3.7,50.1
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,3.5,31.2,41.5,4.9,65.7
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,3,31.3,41.6,4.9,66.7
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,2,31.3,41.5,5,67.3
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,1.5,31.3,41.6,4.8,65.2
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,2.5,31.3,41.7,4.9,65.7
BARC,BARC.AOS.buoy.c0,2017-07-18T04:00:00Z,4,31.2,41.6,4.4,58.9
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,4,30.2,39.4,4.4,60.6
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,2.5,30.3,39.1,5.5,73
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,1.5,30.3,38.9,5.5,73.2
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,3,30.3,38.8,5.4,71.2
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,1,30.3,39.1,5.6,73.7
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,4.5,30.1,39.5,4.4,58.1
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,3.5,30.2,39.4,5,66.3
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,2,30.3,38.8,5.5,72.9
BARC,BARC.AOS.buoy.c0,2017-08-02T04:00:00Z,0.5,30.3,39.1,5.5,72.7
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,2.5,30.5,35.7,5.5,73.3
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,4.5,30.4,36.5,3.9,51.9
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,1,30.5,35.9,5.7,75.7
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,2,30.5,35.8,5.5,72.9
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,3,30.5,35.7,5.8,77.5
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,4,30.5,36,5.8,77.6
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,3.5,30.5,35.9,6,80.3
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,1.5,30.5,35.8,5.6,74.2
BARC,BARC.AOS.buoy.c0,2017-09-05T04:00:00Z,0.5,30.5,36,5.9,78.6
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,1,28.7,30.2,6.6,84.9
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,4.5,27.4,31.1,5,62.9
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,4,27.5,31.1,5.1,65.1
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,0.5,28.8,30.2,6.6,85.8
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,5,27.3,31.4,4.3,53.8
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,2.5,27.9,31.1,5,63.3
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,3,27.7,31.2,4.8,61.1
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,3.5,27.6,31.3,5.1,64.4
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,5.5,27.3,31.5,3.8,48.5
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,1.5,28.7,30.2,6.5,84.6
BARC,BARC.AOS.buoy.c0,2017-10-10T04:00:00Z,2,28.3,30.3,5.8,74.6
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,5,21.8,32.2,6.9,78.4
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,1,22.2,32,7.3,83.3
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,1.5,22.1,32,7.1,81.6
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,4,21.9,31.9,7.2,82.7
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,4.5,21.9,32,7.2,81.8
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,3,22,31.8,7.1,81.3
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,5.5,21.7,32.2,7.1,80.1
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,2,22,31.9,7.2,81.9
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,2.5,22,31.8,7.2,82.3
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,3.5,21.9,31.9,7.3,83.1
BARC,BARC.AOS.buoy.c0,2017-10-31T04:00:00Z,0.5,22.3,32,7.2,83.1
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,3,21.8,32.4,7.5,85.8
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,4,21.8,32.5,7.5,85.8
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,3.5,21.8,32.4,7.6,86.2
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,0.5,22.5,31.7,7.5,86.1
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,5.5,21.8,32.8,7.5,85.2
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,4.5,21.8,32.6,7.5,85.6
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,1,22.3,32,7.4,85.6
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,5,21.8,32.7,7.5,85.5
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,2.5,21.9,32.3,7.5,85
BARC,BARC.AOS.buoy.c0,2017-11-02T04:00:00Z,1.5,22.2,32.1,7.5,85.7
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,4,22.6,33,7,81.2
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,3.5,22.7,33.1,6.2,70.9
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,4.5,22.6,33.2,7,81.7
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,0.5,23.2,32.1,7.2,84.1
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,2,22.8,32.2,7.1,81.7
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,5.5,22.5,33.8,6.2,71.3
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,1.5,22.9,32.1,7.1,83.1
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,3,22.7,32.7,6.9,80
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,1,22.9,32.1,7.2,83.1
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,5,22.6,33.3,6.9,80
BARC,BARC.AOS.buoy.c0,2017-11-07T05:00:00Z,2.5,22.8,32.4,7,81.8
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,5,22.9,32.3,6.8,79.1
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,4.5,22.9,31.8,7.4,85.6
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,3.5,23.1,31.7,7.7,89.5
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,0.5,23.7,31.7,7.9,93
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,5.5,22.9,32.4,6.8,78.9
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,2,23.3,31.5,7.8,91.3
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,3,23.2,31.6,7.7,89.7
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,1.5,23.4,31.6,7.8,91.7
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,1,23.4,31.7,7.8,91.4
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,4,23,31.7,7.7,89.2
BARC,BARC.AOS.buoy.c0,2017-11-09T05:00:00Z,2.5,23.3,31.6,7.7,90.2
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,4,20.2,33.9,8,88.1
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,3.5,20.2,33.9,8,88.2
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,0.5,20.5,33.8,8.2,90.6
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,2,20.3,33.8,8,88.7
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,2.5,20.3,33.8,8,88.7
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,5.5,20.2,34,7.9,87.5
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,1.5,20.3,33.8,8,88.8
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,4.5,20.2,34,7.9,87.7
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,3,20.2,33.9,8,88.2
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,1,20.3,33.8,8.1,89.5
BARC,BARC.AOS.buoy.c0,2017-12-05T05:00:00Z,5,20.2,34,7.9,87.5
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,2,12.5,33.7,9.6,90
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,3,12.4,33.5,9.5,89.2
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,5.5,12.3,33.5,9.5,89.1
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,2.5,12.4,33.5,9.6,89.9
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,0.5,12.5,33.8,9.5,89.1
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,4.5,12.3,33.6,9.5,89.1
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,1,12.5,33.7,9.6,90.1
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,1.5,12.5,33.6,9.6,90
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,4,12.3,33.5,9.5,89.1
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,5,12.3,33.6,9.6,89.2
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,6,12.2,33.5,9.5,88.7
BARC,BARC.AOS.buoy.c0,2018-01-04T05:00:00Z,3.5,12.4,33.5,9.6,89.5
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,3,14.9,34.3,9.7,96.1
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,1,15.2,34.4,10.1,100
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,2.5,15.1,34.2,10,98.9
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,3.5,14.8,34.4,9.5,94
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,2,15.1,34.2,10,99
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,4.5,14.7,34.4,9.8,97
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,0.5,15.3,34.3,10.2,101.8
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,1.5,15.1,34.2,10,99.7
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,5,14.6,34.2,9.7,95.9
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,5.5,14.6,34.4,9.5,93.4
BARC,BARC.AOS.buoy.c0,2018-02-06T05:00:00Z,4,14.8,34.4,9.6,94.4
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,3.5,17.6,34.3,9.7,101.2
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,3,18,34.2,9.8,103.7
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,2,19.6,34.2,9.4,101.8
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,2.5,18.6,34.2,9.9,105.6
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,1.5,21.5,34.7,8.7,98.1
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,1,22.8,34.3,9.1,105.5
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,5.5,16.8,35.6,7.5,77.7
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,4,17.2,34.3,9.7,101
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,5,16.9,35.4,7.9,81.3
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,4.5,17,34.3,9.4,97.7
BARC,BARC.AOS.buoy.c0,2018-02-21T05:00:00Z,0.5,22.8,34.5,9.1,105.7
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,3.5,18.1,34.8,9.5,100.4
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,5,17.1,35.6,7.5,77.3
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,2.5,19,34.7,9.6,103.4
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,3,18.4,34.8,9.5,100.4
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,5.5,17,36.1,7.3,76
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,1.5,22.5,34.7,8.7,100.4
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,2,20,35.1,8.9,98.2
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,0.5,23.6,34.6,8.7,103
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,4,17.5,34.9,9.5,99.6
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,1,23.4,34.5,8.7,102.2
BARC,BARC.AOS.buoy.c0,2018-02-22T05:00:00Z,4.5,17.2,34.9,9.5,99.9
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,0.5,20.1,31.9,8.7,95.7
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,2.5,19.8,32.9,8.4,92.3
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,3.5,19.8,33,8.5,93.2
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,5.5,18.1,34,8.4,89.1
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,3,19.8,33,8.4,91.7
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,4.5,18.5,33.7,8.1,86.3
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,1.5,19.9,32.5,8.5,92.9
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,4,19.3,33.2,9.2,101
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,2,19.8,32.8,8.4,91.8
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,5,18.3,33.7,8.5,90.4
BARC,BARC.AOS.buoy.c0,2018-03-05T05:00:00Z,1,20,32.5,8.6,94.1
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,5.5,19.5,34.6,6.6,71
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,3.5,20.5,33.9,7.5,83.4
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,2,21.2,33.4,9,101.8
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,1.5,21.5,33.5,9,102.3
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,0.5,21.6,33.3,9.1,103.5
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,5,19.6,33.9,7.6,82.2
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,3,20.8,33.7,8.1,90.2
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,4.5,19.9,33.6,8.3,91
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,2.5,21.1,33.4,9,101.1
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,4,20.2,33.7,8.2,90.4
BARC,BARC.AOS.buoy.c0,2018-04-03T04:00:00Z,1,21.6,33.4,9,102.6
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,1.5,24.7,32.9,8.1,98.1
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,5.5,23,33.9,5,57
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,3.5,24.3,33.1,7.7,90.9
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,1,24.8,32.9,8.1,97.1
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,3,24.6,33,8.3,100
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,4.5,23.7,33.4,7.2,85.3
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,5,23.4,33.4,6.9,80.2
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,2,24.6,33,8.2,98.5
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,0.5,24.8,33.1,7.9,95.2
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,4,24.1,33.7,6.9,82
BARC,BARC.AOS.buoy.c0,2018-04-30T04:00:00Z,2.5,24.7,32.9,8.3,99.6
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,3.5,28.2,32.8,6,76.3
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,4,28,32.9,5.6,76.4
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,1,29.3,31.5,7.4,96.9
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,3,28.5,32.6,6.2,80
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,1.5,29.3,31.5,7.5,97.4
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,5.5,27.6,33.7,3.2,40.4
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,0.5,29.3,31.5,7.4,96.4
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,5,27.8,33.1,5.2,66
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,2.5,28.7,32.3,5.9,76.3
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,6,27.4,34.5,2.1,26.2
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,4.5,27.8,33,5.3,67.9
BARC,BARC.AOS.buoy.c0,2018-06-05T04:00:00Z,2,29.3,31.6,7.5,98.2
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,1,31,32.8,3.9,53.6
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,4.5,30.9,33.2,4.2,57.7
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,5,30.9,33.2,4.2,54.4
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,1.5,31,32.7,3.9,52.3
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,4,30.9,33.1,4.2,56
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,6,30.9,33.4,3.5,47.4
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,0.5,31,33.3,4.4,59.8
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,3.5,30.9,33,4.5,56.9
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,5.5,30.9,33.3,3.8,50.1
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,2.5,30.9,32.8,4.6,60.9
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,3,30.9,32.9,4.4,63.8
BARC,BARC.AOS.buoy.c0,2018-07-09T04:00:00Z,2,31,32.8,4.2,63.6
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,5,30.9,33.8,4.8,64
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,5.5,30.7,34.4,1.2,20.4
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,4,30.9,33.7,5.1,68
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,3.5,30.9,33.7,5.1,68.5
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,1.5,30.9,33.6,5.2,70
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,3,30.9,33.7,5.2,69
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,2.5,30.9,33.7,5.1,69.2
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,4.5,30.9,33.8,5,67.1
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,2,30.9,33.7,5.1,68.9
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,1,31,33.7,5.3,71.1
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,6,30.7,34.3,1.1,15.9
BARC,BARC.AOS.buoy.c0,2018-07-16T04:00:00Z,0.5,31.1,33.6,5.4,72.2
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,5,29.3,32,5.3,67.7
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,3.5,29.3,31.9,4.9,63.7
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,0.5,29.2,31.8,4.7,62.5
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,2.5,29.3,31.8,5.1,66.2
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,3,29.3,31.9,5.2,68.1
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,6,29,32.9,0.1,1.5
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,2,29.3,31.8,5.1,64.3
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,1,29.3,31.6,5.1,66.2
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,5.5,29.3,32.1,1.4,18
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,4.5,29.3,31.9,4.9,64.2
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,4,29.3,31.9,5,64.8
BARC,BARC.AOS.buoy.c0,2018-07-31T04:00:00Z,1.5,29.3,31.8,5.2,67.4
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,2.5,28.6,31.5,4.8,62.4
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,4,28.5,31.6,4.5,59.3
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,3.5,28.6,31.5,4.6,61.2
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,4.5,28.5,31.8,3.1,41.4
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,5,28.4,32,3.7,41.8
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,0.5,28.6,31.6,5.2,66.6
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,1,28.6,31.6,5,65.1
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,1.5,28.6,31.5,5,64.8
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,3,28.6,31.5,4.9,62.7
BARC,BARC.AOS.buoy.c0,2018-09-05T04:00:00Z,2,28.6,31.5,4.8,62.2
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,5,29,32.9,4.1,53.5
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,6,29,32.9,4.2,54.1
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,4,29,32.9,4.2,54.2
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,2,29.1,32.8,4.3,55.6
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,5.5,29,32.9,4.2,54.1
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,4.5,29,32.9,4.2,54
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,3,29,32.8,4.2,55.5
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,1,29.1,32.7,4.2,54.5
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,1.5,29.1,32.7,4.2,54.4
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,3.5,29,32.9,4.2,54.9
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,0.5,29.2,32.7,4.3,56.1
BARC,BARC.AOS.buoy.c0,2018-10-01T04:00:00Z,2.5,29,32.8,4.2,55.6
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,2.5,21.4,31.5,6,68.3
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,2,21.5,31.2,6.2,70.2
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,4,21.3,31.7,5.7,63.8
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,1,21.6,31.1,6.7,75.2
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,3.5,21.3,31.6,5.8,65.3
BARC,BARC.AOS.buoy.c0,2018-11-05T05:00:00Z,5,21.2,31.8,5.5,62
