"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2013-11-19 04:00:00,0,0,0,0
2013-11-19 05:00:00,0,0,0,0
2013-11-19 06:00:00,0,0,0,0
2013-11-19 07:00:00,0,0,0,0
2013-11-19 08:00:00,0,0,0,0
2013-11-19 09:00:00,0,0,0,0
2013-11-19 10:00:00,0,0,0,0
2013-11-19 11:00:00,0,0,0,0
2013-11-19 12:00:00,0,0,0,0
2013-11-19 13:00:00,0,0,0,0
2013-11-19 14:00:00,89.556999206543,91.1940002441406,89.8529968261719,96.6169967651367
2013-11-19 15:00:00,206.600997924805,208.983001708984,209.86799621582,223.626998901367
2013-11-19 16:00:00,283.656005859375,286.385009765625,287.824005126953,306.118011474609
2013-11-19 17:00:00,343.841003417969,343.890014648438,352.778015136719,365.774993896484
2013-11-19 18:00:00,298.696014404297,291.587005615234,307.802001953125,320.888000488281
2013-11-19 19:00:00,275.096008300781,269.087005615234,281.31298828125,288.653015136719
2013-11-19 20:00:00,222.688003540039,217.231002807617,229.080993652344,232.307006835938
