"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-12-09 16:00:00,101294.96875,101360.3203125,101343.953125,101413.3515625
2012-12-09 17:00:00,101278.296875,101343.6796875,101327.6171875,101396.78125
2012-12-09 18:00:00,101261.65625,101327.046875,101311.296875,101380.2265625
2012-12-09 19:00:00,101227.15625,101292.6171875,101276.8671875,101345.7734375
2012-12-09 20:00:00,101192.703125,101258.1875,101242.4375,101311.328125
2012-12-09 21:00:00,101158.21875,101223.7578125,101208.0234375,101276.8828125
2012-12-09 22:00:00,101144.5390625,101209.9609375,101194.046875,101263.1171875
2012-12-09 23:00:00,101130.8828125,101196.15625,101180.09375,101249.3671875
2012-12-10 00:00:00,101117.1796875,101182.34375,101166.1171875,101235.6015625
2012-12-10 01:00:00,101138.15625,101203.34375,101186.703125,101256.453125
2012-12-10 02:00:00,101159.1171875,101224.296875,101207.2734375,101277.2890625
2012-12-10 03:00:00,101180.09375,101245.296875,101227.859375,101298.1171875
2012-12-10 04:00:00,101123.7578125,101188.9609375,101171.359375,101241.75
2012-12-10 05:00:00,101067.4296875,101132.6171875,101114.8671875,101185.359375
2012-12-10 06:00:00,101011.09375,101076.2734375,101058.3828125,101128.9609375
2012-12-10 07:00:00,101017.609375,101082.703125,101064.65625,101135.3828125
2012-12-10 08:00:00,101024.109375,101089.1171875,101070.9296875,101141.78125
2012-12-10 09:00:00,101030.6171875,101095.546875,101077.21875,101148.203125
2012-12-10 10:00:00,100996.28125,101061.140625,101042.75,101113.78125
2012-12-10 11:00:00,100961.9375,101026.7265625,101008.296875,101079.3828125
2012-12-10 12:00:00,100927.609375,100992.34375,100973.84375,101044.9765625
2012-12-10 13:00:00,100948.7890625,101013.7265625,100995.890625,101066.4765625
2012-12-10 14:00:00,100969.9375,101035.09375,101017.8828125,101087.953125
2012-12-10 15:00:00,100991.046875,101056.4375,101039.828125,101109.3828125
2012-12-10 16:00:00,100912.71875,100978.296875,100962.1015625,101031.2734375
2012-12-10 17:00:00,100834.359375,100900.15625,100884.3671875,100953.1171875
2012-12-10 18:00:00,100755.9765625,100822.0234375,100806.59375,100874.9765625
2012-12-10 19:00:00,100721.40625,100787.40625,100771.8828125,100840.34375
2012-12-10 20:00:00,100686.828125,100752.796875,100737.1484375,100805.703125
2012-12-10 21:00:00,100652.2265625,100718.203125,100702.4375,100771.078125
2012-12-10 22:00:00,100678.8515625,100744.7265625,100728.703125,100797.546875
2012-12-10 23:00:00,100705.453125,100771.2734375,100754.953125,100824.03125
2012-12-11 00:00:00,100732.0390625,100797.796875,100781.203125,100850.5
2012-12-11 01:00:00,100671.8203125,100733.2265625,100735.15625,100800.21875
2012-12-11 02:00:00,100611.578125,100668.6875,100689.1015625,100749.9375
2012-12-11 03:00:00,100551.3671875,100604.1171875,100643.046875,100699.65625
2012-12-11 04:00:00,100567.7734375,100624.703125,100644.953125,100705.953125
2012-12-11 05:00:00,100584.15625,100645.25,100646.8203125,100712.25
2012-12-11 06:00:00,100600.546875,100665.8203125,100648.7109375,100718.546875
2012-12-11 07:00:00,100633.046875,100698.2734375,100681.0703125,100750.9765625
2012-12-11 08:00:00,100665.546875,100730.7109375,100713.40625,100783.4375
2012-12-11 09:00:00,100698.046875,100763.15625,100745.7890625,100815.8671875
2012-12-11 10:00:00,100746.90625,100818.0234375,100802.59375,100874.1171875
2012-12-11 11:00:00,100795.7734375,100872.8828125,100859.3671875,100932.3828125
2012-12-11 12:00:00,100844.6171875,100927.7265625,100916.15625,100990.65625
2012-12-11 13:00:00,100842.9296875,100920.203125,100907.1171875,100979.84375
2012-12-11 14:00:00,100841.21875,100912.6796875,100898.078125,100968.9765625
2012-12-11 15:00:00,100839.5234375,100905.1171875,100889,100958.1484375
2012-12-11 16:00:00,100860.7890625,100926.546875,100910.6171875,100979.5390625
2012-12-11 17:00:00,100882.046875,100947.953125,100932.2109375,101000.9296875
2012-12-11 18:00:00,100903.296875,100969.3515625,100953.796875,101022.296875
2012-12-11 19:00:00,100887.2578125,100953.296875,100937.7734375,101006.2578125
2012-12-11 20:00:00,100871.203125,100937.2578125,100921.7265625,100990.203125
2012-12-11 21:00:00,100855.140625,100921.2265625,100905.703125,100974.1484375
2012-12-11 22:00:00,100907.7109375,100973.7578125,100957.953125,101026.6484375
2012-12-11 23:00:00,100960.2734375,101026.2734375,101010.15625,101079.140625
2012-12-12 00:00:00,101012.8515625,101078.796875,101062.390625,101131.640625
2012-12-12 01:00:00,101049.40625,101115.2734375,101098.65625,101168.109375
2012-12-12 02:00:00,101085.9375,101151.7265625,101134.9375,101204.5703125
2012-12-12 03:00:00,101122.4765625,101188.203125,101171.203125,101241.0390625
2012-12-12 04:00:00,101143.40625,101209.046875,101191.9765625,101261.8828125
2012-12-12 05:00:00,101164.328125,101229.90625,101212.7734375,101282.7578125
2012-12-12 06:00:00,101185.2734375,101250.7734375,101233.546875,101303.6171875
2012-12-12 07:00:00,101178.34375,101243.859375,101226.4765625,101296.6796875
2012-12-12 08:00:00,101171.40625,101236.953125,101219.40625,101289.7265625
2012-12-12 09:00:00,101164.4765625,101230.046875,101212.359375,101282.796875
2012-12-12 10:00:00,101183.2265625,101242.6875,101223.0390625,101292.0703125
2012-12-12 11:00:00,101201.9765625,101255.296875,101233.71875,101301.3515625
2012-12-12 12:00:00,101220.7265625,101267.953125,101244.390625,101310.6171875
2012-12-12 13:00:00,101303.4765625,101356.53125,101334.796875,101402.6875
2012-12-12 14:00:00,101386.25,101445.0703125,101425.2265625,101494.7265625
2012-12-12 15:00:00,101469,101533.6171875,101515.6171875,101586.78125
